topic,s,regdate,regdate-display,msg.commander,msg.sender,msg.ceramic_state.h-position,msg.information.serial_no,msg.information.iotm_fw_ver,msg.information.machine_fw_ver,msg.information.machine_no,msg.ceramic_state.curr_pinpoint,msg.stomach_pad.curr-temperature,msg.ceramic_state.dest_pinpoint,msg.ceramic_state.elapsed_time,msg.ceramic_state.v-position,msg.sub_state.curr-temperature,msg.ext1_state.curr-temperature,msg.base_state.curr-temperature,msg.ceramic_state.curr-temperature,msg.ceramic_state.state,msg.sub_state.play,msg.sub_state.mode,msg.sub_state.force,msg.music.play,msg.music.music_no,msg.timesync,msg.command_no,msg.refresh,msg.alpha_state.curr-temperature,msg.alpha_state.temperature,msg.information.firmware_ver,msg.reply.commander,msg.reply.activated,msg.reply.command_no,msg.reply.power,msg.ext1_state.temperature,msg.sub_force,msg.ceramic_state.operation_time,msg.music.bluetooth_name,msg.sub_state.temperature,msg.ceramic_state.mode_index,msg.ceramic_state.mode_list,msg.base_state.power,msg.ceramic_state.spin-length,msg.sub_play,msg.ceramic_force,msg.stomach_pad.mode,msg.ceramic_state.force,msg.ceramic_state.play,msg.base_state.temperature,msg.ceramic_state.temperature,msg.sub_state.state,msg.stomach_pad.play,msg.stomach_pad.temperature,msg.stomach_pad.force,msg.music.source,msg.music.volume,msg.music.voice_guidance,msg.music.sourcelist,msg.mode_list,msg.mode_index,msg.ceramic_mode,msg.power,msg.ceramic_play,msg.stomach_play,msg.stomach_force,msg.sub_temperature,msg.alpha_temperature,msg.ext2_temperature,msg.ext1_temperature,msg.temperature,msg.stomach_temperature,msg.ceramic_temperature,msg.CCIP_PTL,msg.music_volume,msg.sub_mode,msg.music_select,"msg.music_play
"
7c87cef76e04,3,1641713193146.0,2022-01-09 16:26:33,279804.0,7c87cef76e04,, ,000.03.010,000.01.006.va,1.0,,,,1770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cef7715c,3,1641713190124.0,2022-01-09 16:26:30,255386.0,7c87cef7715c,1697.0, ,000.03.010,000.01.006.ba,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cef77374,3,1641713189464.0,2022-01-09 16:26:29,357870.0,7c87cef77374,5836.0, ,000.03.010,000.03.055.BA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cef776a0,3,1641713198477.0,2022-01-09 16:26:38,337814.0,7c87cef776a0,, ,000.03.010,001.01.007.ra,1.0,,,,550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cef776c0,3,1641713189129.0,2022-01-09 16:26:29,23851.0,7c87cef776c0,6633.0, ,000.03.010,000.01.006.ma,1.0,24.0,,,1860.0,159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cef776f4,3,1641713190738.0,2022-01-09 16:26:30,309533.0,7c87cef776f4,396.0, ,000.03.010,000.01.006.ba,1.0,1.0,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cef77834,3,1641713190411.0,2022-01-09 16:26:30,223317.0,7c87cef77834,819.0, ,000.03.010,000.01.006.ba,1.0,3.0,390.0,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cef78070,3,1641713189759.0,2022-01-09 16:26:29,284697.0,7c87cef78070,5522.0, ,000.03.010,000.03.056.SB,1.0,,,,,191.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cef7f140,3,1641713190480.0,2022-01-09 16:26:30,382780.0,7c87cef7f140,908.0, ,000.03.010,000.01.007.ba,1.0,4.0,,,,,,,,430.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cef80ec0,3,1641713189137.0,2022-01-09 16:26:29,316553.0,7c87cef80ec0,2228.0, ,000.03.010,000.03.054.RA,1.0,9.0,,,,201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cef81ac0,3,1641713189765.0,2022-01-09 16:26:29,391130.0,7c87cef81ac0,568.0, ,000.03.010,000.03.055.BA,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c87cef830d4,3,1641713189420.0,2022-01-09 16:26:29,306741.0,7c87cef830d4,, ,000.03.010,000.01.006.ma,1.0,,,,,179.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840d8ec7fbcc,3,1641713191018.0,2022-01-09 16:26:31,0.0,840d8ec7fbcc,, ,,,1.0,,370.0,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840d8ecabe4c,3,1641713190973.0,2022-01-09 16:26:30,0.0,840d8ecabe4c,3571.0, ,,,1.0,15.0,,,1013.0,,,,,,,,,,,,,,,0.0,0.0, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8caab5b75580,3,1641713190169.0,2022-01-09 16:26:30,0.0,8caab5b75580,4129.0, ,000.01.007,000.01.005.VA,1.0,,,,,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94b97e623be4,3,1641713195047.0,2022-01-09 16:26:35,0.0,94b97e623be4,, ,000.01.007,000.01.005.VA,1.0,,,,2570.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98f4ab87ed08,3,1641713189732.0,2022-01-09 16:26:29,0.0,98f4ab87ed08,5125.0, ,000.01.007,000.02.007.RE,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac67b2452f98,3,1641713192064.0,2022-01-09 16:26:32,293738.0,ac67b2452f98,, ,000.01.007,000.01.005.VA,1.0,,,,850.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac67b2470430,3,1641713189090.0,2022-01-09 16:26:29,0.0,ac67b2470430,, ,000.01.007,000.02.013.MA,1.0,,,,110.0,,,,,590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac67b257681c,3,1641713318067.0,2022-01-09 16:28:38,729.0,ac67b257681c,, ,000.01.007,000.01.005.VA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac67b2c08e68,3,1641713190460.0,2022-01-09 16:26:30,207181.0,ac67b2c08e68,2038.0, ,,,1.0,9.0,540.0,,2094.0,176.0,,0.0,539.0,,,,,,,,,,,0.0,0.0, ,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c44f335ba1ed,3,1641713190666.0,2022-01-09 16:26:30,0.0,c44f335ba1ed,, ,,,1.0,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd578d09b8,3,1641713378364.0,2022-01-09 16:29:38,174308.0,c4dd578d09b8,3092.0, ,000.01.007,000.02.007.RE,1.0,,,,,,330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd578ebe88,3,1641713194048.0,2022-01-09 16:26:34,0.0,c4dd578ebe88,, ,000.01.007,000.02.007.RE,1.0,,,,2440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57998c30,3,1641713189373.0,2022-01-09 16:26:29,0.0,c4dd57998c30,, ,000.03.010,000.01.005.ba,1.0,,,,,,520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd5799bec0,3,1641713190308.0,2022-01-09 16:26:30,0.0,c4dd5799bec0,2434.0, ,000.01.007,000.01.005.VA,1.0,12.0,,,,,,280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd5799c874,3,1641713191363.0,2022-01-09 16:26:31,44109.0,c4dd5799c874,, ,000.01.007,000.01.005.VA,1.0,,530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b3d524,3,1641713190185.0,2022-01-09 16:26:30,211954.0,c4dd57b3d524,5552.0, ,000.03.010,000.03.050.VA,1.0,23.0,,,,118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b3dcc0,3,1641713189977.0,2022-01-09 16:26:29,10411.0,c4dd57b3dcc0,, ,000.03.010,000.03.055.BA,1.0,,,,,133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b3efe4,3,1641713190967.0,2022-01-09 16:26:30,0.0,c4dd57b3efe4,1306.0, ,000.03.010,000.01.005.ma,1.0,6.0,,,,,,,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b3fe30,3,1641713191057.0,2022-01-09 16:26:31,189707.0,c4dd57b3fe30,, ,000.03.010,000.03.053.MA,1.0,,,,2700.0,189.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b40134,3,1641713194164.0,2022-01-09 16:26:34,859.0,c4dd57b40134,, ,000.03.010,000.03.059.SA,1.0,,,,,,,,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b4137c,3,1641713200261.0,2022-01-09 16:26:40,401.0,c4dd57b4137c,, ,000.03.010,000.01.005.sa,1.0,,,,,,,,560.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b4669c,3,1641713190954.0,2022-01-09 16:26:30,212317.0,c4dd57b4669c,2442.0, ,000.03.010,000.01.006.sa,1.0,11.0,,,1580.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b47830,3,1641713568800.0,2022-01-09 16:32:48,0.0,c4dd57b47830,3368.0, ,000.03.010,000.03.055.BA,1.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b47a68,3,1641713190408.0,2022-01-09 16:26:30,395032.0,c4dd57b47a68,5768.0, ,000.03.005,000.03.051.SA,1.0,,,,,198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b47b38,3,1641713190278.0,2022-01-09 16:26:30,31867.0,c4dd57b47b38,858.0, ,000.03.010,000.03.052.MA,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b4816c,3,1641713189511.0,2022-01-09 16:26:29,0.0,c4dd57b4816c,, ,000.03.010,000.03.058.SA,1.0,,,,,171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b52070,3,1641713190542.0,2022-01-09 16:26:30,168.0,c4dd57b52070,518.0, ,000.03.010,000.01.005.sa,1.0,2.0,,,,237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b61450,3,1641713190960.0,2022-01-09 16:26:30,0.0,c4dd57b61450,3122.0, ,000.01.007,000.02.013.MA,1.0,14.0,,,,109.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b63da0,3,1641713190865.0,2022-01-09 16:26:30,189316.0,c4dd57b63da0,4964.0, ,000.03.010,000.03.050.VA,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b63e20,3,1641713190544.0,2022-01-09 16:26:30,401.0,c4dd57b63e20,, ,000.03.010,000.01.005.ma,1.0,,,,,,,,540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b63f5c,3,1641713190439.0,2022-01-09 16:26:30,0.0,c4dd57b63f5c,5234.0, ,000.03.010,000.03.050.VA,1.0,21.0,,,,237.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b63f6c,3,1641713190399.0,2022-01-09 16:26:30,0.0,c4dd57b63f6c,189.0, ,000.03.010,000.03.050.VA,1.0,0.0,,,,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b63f94,3,1641713189692.0,2022-01-09 16:26:29,88963.0,c4dd57b63f94,, ,000.03.010,000.01.005.sa,1.0,,,,1920.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b640a4,3,1641713189215.0,2022-01-09 16:26:29,337708.0,c4dd57b640a4,4731.0, ,000.03.010,000.01.006.ma,1.0,19.0,,,,135.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b6416c,3,1641713189083.0,2022-01-09 16:26:29,172.0,c4dd57b6416c,863.0, ,000.03.010,000.03.057.SA,1.0,4.0,,,,220.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b641e4,3,1641713193116.0,2022-01-09 16:26:33,703.0,c4dd57b641e4,, ,000.03.010,000.01.005.ba,1.0,,,,,,530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b656fc,3,1641713190193.0,2022-01-09 16:26:30,20515.0,c4dd57b656fc,4454.0, ,000.03.010,000.01.005.ba,1.0,,,,,,,,490.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b66ae4,3,1641713190638.0,2022-01-09 16:26:30,0.0,c4dd57b66ae4,4673.0, ,000.01.007,000.02.013.MA,1.0,19.0,,,,,,,540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b6e9c4,3,1641713191084.0,2022-01-09 16:26:31,361.0,c4dd57b6e9c4,240.0, ,000.03.010,000.01.005.ma,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b6e9d4,3,1641713191670.0,2022-01-09 16:26:31,73.0,c4dd57b6e9d4,, ,000.03.010,000.01.005.sa,1.0,,,,590.0,,,,540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b6f240,3,1641713189523.0,2022-01-09 16:26:29,0.0,c4dd57b6f240,2550.0, ,000.03.010,000.01.005.va,1.0,11.0,,,850.0,170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b6f284,3,1641713190733.0,2022-01-09 16:26:30,222229.0,c4dd57b6f284,7138.0, ,000.03.010,000.01.005.ba,1.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b6f2d4,3,1641713189985.0,2022-01-09 16:26:29,66594.0,c4dd57b6f2d4,6183.0, ,000.03.010,000.01.005.ma,1.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b6f334,3,1641713190530.0,2022-01-09 16:26:30,136092.0,c4dd57b6f334,, ,000.03.010,000.03.054.RA,1.0,,,,2940.0,,520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b6f348,3,1641713190673.0,2022-01-09 16:26:30,172.0,c4dd57b6f348,6867.0, ,000.03.010,000.03.057.SA,1.0,24.0,,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b6f404,3,1641713189022.0,2022-01-09 16:26:29,51652.0,c4dd57b6f404,1378.0, ,000.03.010,000.01.005.sa,1.0,6.0,,,,184.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b6f510,3,1641713376670.0,2022-01-09 16:29:36,121.0,c4dd57b6f510,2577.0, ,000.03.010,001.01.005.ra,1.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b6f674,3,1641713192101.0,2022-01-09 16:26:32,220851.0,c4dd57b6f674,, ,000.03.010,000.01.005.ba,1.0,,,,,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b6f72c,3,1641713190429.0,2022-01-09 16:26:30,243713.0,c4dd57b6f72c,, ,000.03.010,000.03.058.SA,1.0,,,,,243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b6f804,3,1641713189533.0,2022-01-09 16:26:29,205584.0,c4dd57b6f804,4291.0, ,000.03.010,000.01.005.sa,1.0,,370.0,,,286.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b6f840,3,1641713192529.0,2022-01-09 16:26:32,81963.0,c4dd57b6f840,, ,000.03.010,000.01.005.ba,1.0,,,,1040.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b6f870,3,1641713190669.0,2022-01-09 16:26:30,132081.0,c4dd57b6f870,, ,000.03.010,000.01.005.sa,1.0,,600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b6fa74,3,1641713189202.0,2022-01-09 16:26:29,65182.0,c4dd57b6fa74,2526.0, ,000.03.010,000.03.050.VA,1.0,12.0,,,1020.0,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b6fca4,3,1641713201901.0,2022-01-09 16:26:41,172.0,c4dd57b6fca4,, ,000.03.010,000.03.050.VA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b6fefc,3,1641713189387.0,2022-01-09 16:26:29,0.0,c4dd57b6fefc,3845.0, ,000.01.007,000.01.005.VA,1.0,16.0,,,190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b703ec,3,1641713189172.0,2022-01-09 16:26:29,0.0,c4dd57b703ec,5486.0, ,000.01.007,000.03.033.MA,1.0,,,,,296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b705b4,3,1641713190775.0,2022-01-09 16:26:30,229322.0,c4dd57b705b4,3750.0, ,000.03.010,000.01.006.sa,1.0,15.0,,,1670.0,123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b705cc,3,1641713190643.0,2022-01-09 16:26:30,2748.0,c4dd57b705cc,3216.0, ,000.03.010,000.01.005.ma,1.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b705f4,3,1641713190502.0,2022-01-09 16:26:30,0.0,c4dd57b705f4,1718.0, ,000.03.010,000.03.050.VA,1.0,9.0,,,,310.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b707c0,3,1641713193876.0,2022-01-09 16:26:33,25429.0,c4dd57b707c0,, ,000.03.010,000.01.005.ma,1.0,,,,,,,,540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b708ac,3,1641713189278.0,2022-01-09 16:26:29,71.0,c4dd57b708ac,235.0, ,000.03.010,000.03.055.SA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b70968,3,1641713190546.0,2022-01-09 16:26:30,88963.0,c4dd57b70968,613.0, ,000.03.010,000.03.050.VA,1.0,2.0,,,,474.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b709c4,3,1641713190482.0,2022-01-09 16:26:30,100.0,c4dd57b709c4,100.0, ,000.03.010,000.01.005.ba,1.0,,590.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b709f0,3,1641713190666.0,2022-01-09 16:26:30,172.0,c4dd57b709f0,6598.0, ,000.03.010,001.01.005.ra,1.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b70a10,3,1641713565375.0,2022-01-09 16:32:45,0.0,c4dd57b70a10,920.0, ,000.03.010,000.03.055.BA,1.0,4.0,,,,,,,330.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b70aa8,3,1641713190811.0,2022-01-09 16:26:30,181904.0,c4dd57b70aa8,5947.0, ,000.03.010,000.03.054.MA,1.0,24.0,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b70abc,3,1641713190325.0,2022-01-09 16:26:30,14.0,c4dd57b70abc,, ,000.03.010,000.03.055.BA,1.0,,,,,100.0,540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b70ae4,3,1641713189592.0,2022-01-09 16:26:29,0.0,c4dd57b70ae4,6688.0, ,000.03.010,000.03.050.VA,1.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b70b50,3,1641713194771.0,2022-01-09 16:26:34,172.0,c4dd57b70b50,, ,000.03.010,000.03.054.RA,1.0,,,,720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b70b94,3,1641713380399.0,2022-01-09 16:29:40,658.0,c4dd57b70b94,, ,000.03.010,000.03.055.RA,1.0,,,,,,,,380.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b70c30,3,1641713192064.0,2022-01-09 16:26:32,172.0,c4dd57b70c30,, ,000.03.010,000.03.055.BA,1.0,,,,640.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b70f28,3,1641713378159.0,2022-01-09 16:29:38,65182.0,c4dd57b70f28,, ,000.03.010,000.03.050.VA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b70f48,3,1641713190830.0,2022-01-09 16:26:30,172.0,c4dd57b70f48,, ,000.03.010,000.01.005.ma,1.0,,,,,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b70f70,3,1641713194398.0,2022-01-09 16:26:34,0.0,c4dd57b70f70,, ,000.03.010,000.03.054.RA,1.0,,,,1350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b710a4,3,1641713378155.0,2022-01-09 16:29:38,377785.0,c4dd57b710a4,1450.0, ,000.03.010,001.01.005.ra,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b710ac,3,1641713190818.0,2022-01-09 16:26:30,658.0,c4dd57b710ac,3062.0, ,000.03.010,000.03.054.BA,1.0,,,,1210.0,118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b711b0,3,1641713189269.0,2022-01-09 16:26:29,211858.0,c4dd57b711b0,206.0, ,000.03.010,001.01.005.ra,1.0,0.0,,,,468.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b711dc,3,1641713193456.0,2022-01-09 16:26:33,185924.0,c4dd57b711dc,, ,000.03.010,000.01.005.sa,1.0,,,,3190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4dd57b71204,3,1641713189262.0,2022-01-09 16:26:29,121.0,c4dd57b71204,, ,000.03.010,001.01.005.ra,1.0,,,,710.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
